ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0044283	GO:0044283	small molecule biosynthetic process	492	0.297406096830044	1.59054486050753	0.00162866449511401	0.0119936034115139	0.00729435529121311	2723	tags=25%, list=18%, signal=21%	56458/14645/11450/11307/11816/18784/20512/20848/18950/18441/14104/26433/14718/20322/103988/19378/20751/104112/68801/19013/271424/56847/60525/12495/226856/56454/19017/15254/15275/18648/19659/11690/56193/17769/230027/16952/14381/230796/13595/70025/17869/56075/93759/56050/76854/331487/18799/74747/15937/20787/20617/103850/329910/21803/16000/67078/13807/15277/58810/12036/26432/12161/96979/56351/20249/11674/54325/18984/207182/16149/14635/52014/236539/107476/19302/234779/69718/22259/66902/13132/71883/18640/20963/109079/212898/20216/104923/100705/70757/54447/16846/11534/244373/270685/80914/171168/60527/17319/67873/56012/235623/12445/17766/50773/59031/59045/21391/72106/18605/66108/110074/20768/20869/67870/109900/14173/30049/54608/15357/18519/76654/228775
GO:0017144	GO:0017144	drug metabolic process	487	0.313815789335703	1.67672382973419	0.0016366612111293	0.0119936034115139	0.00729435529121311	3042	tags=30%, list=20%, signal=24%	15519/98496/18784/20848/58994/74091/55990/12759/13106/103988/15894/11951/66445/19378/14778/20751/74519/104112/19013/11651/12389/60525/78920/12495/19017/13078/15275/14775/18648/53381/17448/12859/12857/67795/98660/22272/215951/17869/67041/14417/110639/74747/15937/20916/12861/56455/20617/105387/13120/170718/18597/21803/16000/13807/50493/15277/20656/17392/230738/11674/18984/17995/18618/18574/14635/20229/227197/22654/319901/236539/68375/12064/235339/66218/228033/66902/11966/69702/15926/18640/68263/212898/104923/66414/12858/71679/17449/66052/11534/270685/226646/18125/20463/12490/66694/407785/56248/212862/64059/230075/17319/67873/56012/12257/67847/56717/59031/59045/13350/72106/18605/107197/12048/11433/11988/66945/109731/15439/16414/99586/59010/67870/21672/28080/232087/109129/56451/434437/17885/11637/13885/16452/103711/74682/13107/66194/11606/15481/29807/67126/11898/11946/18160/74245
GO:0001817	GO:0001817	regulation of cytokine production	478	0.27945026683456	1.4893302951397	0.00163934426229508	0.0119936034115139	0.00729435529121311	3618	tags=34%, list=24%, signal=27%	14127/12608/21937/11450/14063/14268/240725/96875/12759/106512/12266/14114/18708/18124/11491/69165/22695/15510/15507/15499/26362/73914/383619/56744/268977/21825/80861/217305/13078/20742/56233/15275/16190/17164/13666/18173/68350/50706/19016/21809/15559/54123/16952/11746/93759/22761/16324/14870/12051/19043/269855/68051/21803/12772/14747/11829/13349/69573/230738/20128/26416/16331/64685/17199/16149/13345/66214/20312/74136/15170/67065/234779/21939/71586/229521/107527/16859/20963/22160/243655/17022/230979/55979/22226/109689/15516/79554/16846/12394/69146/20361/19094/12490/16768/56722/14456/17319/110355/24058/226421/18038/12257/12611/17289/17470/54644/67581/20779/15442/76497/11433/216869/80795/11501/93695/22433/22031/11815/19271/69807/16452/12273/77125/22632/14130/232286/17096/16168/11606/108723/100038882/12487/74155/12267/11541/15040/75083/12363/56807/26397/107607/12978/244202/107515/12988/26558/11352/78781/18550/14061/29875/20850/72043/23938/108086/68038/22411/18762/106759/67445/70495/16194
GO:0071363	GO:0071363	cellular response to growth factor stimulus	479	0.283607841398392	1.51241105424294	0.00163934426229508	0.0119936034115139	0.00729435529121311	3656	tags=34%, list=25%, signal=27%	18596/55985/12827/107765/240725/14718/12825/19246/11491/18186/15398/22695/12631/11651/20379/15507/22436/20289/21380/17701/12389/26427/268977/14118/26564/65112/17913/21825/18595/83453/12193/231876/19017/381126/19042/17164/71785/14563/76905/18121/246154/21809/12721/14362/16952/18129/12393/15242/93759/54612/56424/56213/64383/21814/22341/67903/14219/74747/252864/214425/22687/22057/14538/21803/68431/20563/56320/20692/12161/56440/71436/14172/13660/216963/26416/16998/66650/21770/22241/20901/52014/386655/93836/12064/12843/27528/170676/13132/14783/58250/353310/20257/12928/235661/15516/12394/240185/74360/68365/18125/69121/20419/67384/14456/13627/20481/19272/14828/68010/224640/64654/20779/14254/73230/216869/54485/235505/228357/20869/15239/278507/14173/22339/22433/21813/68799/330119/17965/19141/11606/108075/105450/17129/14366/12390/22793/269275/12387/53378/12667/226352/399558/26397/234663/20482/16416/56198/327826/14178/13390/13855/18550/29875/16969/72043/14232/13433/170749/23938/19245/80752/213452/75788/12512/380664
GO:0070848	GO:0070848	response to growth factor	491	0.273530103452521	1.46094506418944	0.00164203612479475	0.0119936034115139	0.00729435529121311	3656	tags=34%, list=25%, signal=26%	18596/55985/12827/107765/240725/14718/12825/19246/11491/18186/15398/22695/12631/11651/20379/15507/22436/20289/21380/17701/12389/26427/268977/14118/26564/65112/17913/21825/18595/83453/12193/231876/19017/381126/19042/17164/71785/14563/76905/18121/246154/21809/12721/14362/16952/18129/12393/15242/93759/54612/56424/56213/64383/21814/22341/67903/14219/74747/252864/214425/22687/22057/14538/21803/68431/20563/56320/20692/12161/56440/71436/14172/13660/216963/26416/16998/66650/21770/22241/20901/52014/386655/93836/12064/12843/27528/170676/13132/14783/58250/353310/20257/12928/235661/15516/12394/240185/74360/68365/18125/69121/20419/67384/14456/13627/20481/19272/14828/68010/224640/64654/20779/14254/73230/216869/54485/235505/228357/20869/15239/278507/14173/22339/22433/21813/68799/330119/17965/19141/11606/108075/105450/17129/14366/12390/22793/269275/12387/53378/12667/226352/399558/26397/234663/20482/16416/56198/327826/14178/13390/13855/18550/29875/16969/72043/14232/13433/170749/23938/19245/80752/213452/75788/12512/380664
GO:0006897	GO:0006897	endocytosis	480	0.269613726154507	1.43642534567382	0.00164744645799012	0.0119936034115139	0.00729435529121311	2925	tags=27%, list=20%, signal=22%	17886/14127/11450/14063/16854/11816/11465/21817/11461/12306/16971/12759/12266/19246/78771/69165/22041/69581/16973/11303/17533/20379/11820/26362/14276/12389/77057/21825/235406/105782/30955/17164/240055/18173/105245/56208/19016/17534/227753/15559/12721/16952/54198/64383/54598/69727/20617/224671/21803/16412/66616/81904/13837/18613/12772/58194/19211/56440/13660/246177/16332/22241/80837/246746/71435/22084/380713/544817/234779/22259/229521/241727/13132/52906/16443/15551/20963/227541/66205/231580/15530/12317/140579/19349/16835/109689/68732/20528/16846/18706/68365/100017/104759/66141/237253/245537/16975/12483/14456/11803/74769/13169/11772/110355/226421/329260/106572/17289/20779/12048/67943/216869/16414/228357/214459/215114/14824/11838/22339/266781/71770/19271/225870/21813/14265/14130/17304/232227/11518/15481
GO:0040017	GO:0040017	positive regulation of locomotion	484	0.322790999487483	1.72044479302578	0.00165562913907285	0.0119936034115139	0.00729435529121311	2922	tags=30%, list=20%, signal=25%	21828/18596/84094/55985/14063/14268/16854/20848/57264/20349/12977/106512/384009/14114/171486/15894/18708/18124/11491/18186/30957/14389/22041/12631/11651/15507/20350/11820/18552/12389/18643/26564/20353/19285/57266/17913/17246/21825/18595/23871/13078/56233/71785/12842/17390/192176/50706/12721/268709/16952/15200/17869/21838/76454/71093/93759/11852/16402/76854/22341/12822/18214/14538/20352/26921/75608/21803/16412/16000/16002/20563/20692/18613/20656/12772/17392/14747/23797/72341/14172/230738/26416/11674/16149/13345/80837/68792/22084/52014/71709/14726/223697/16777/20312/16195/21939/13132/16859/19241/56491/22160/227541/68606/319757/20351/18479/230979/353310/12317/12928/14678/68732/11853/20361/240185/84004/53416/67384/14456/17319/54351/56717/14828/20779/14254/18829/80795/11501/20541/14173/22339/93695/22433/19271/69807/21813/16452/12273/20359/54601/18208/19141/17096/11606/232227
GO:0010563	GO:0010563	negative regulation of phosphorus metabolic process	468	0.268630753417862	1.42763328170568	0.00165837479270315	0.0119936034115139	0.00729435529121311	2893	tags=27%, list=19%, signal=22%	56458/98496/13449/11450/14063/11816/11461/20848/22375/14114/19246/13844/67603/217124/11651/16973/72114/20379/15507/20459/20597/22436/230126/73914/12389/434130/65112/12495/13197/64384/18226/19017/18121/56193/26914/12702/21838/15242/98432/12028/93759/54612/14870/15502/76854/66959/64383/74747/15937/170643/56455/12575/13448/20617/21803/16000/16475/20563/18613/15505/235584/215748/320795/19211/69802/11640/230738/67702/19060/16332/66971/21770/21859/14154/20901/22084/18148/547253/15170/223254/59090/54401/13132/14783/19088/19087/210992/22160/338367/68606/208650/109689/232947/14678/108837/18125/53416/83945/67384/110355/15525/12257/56717/18218/224640/18605/76497/69871/216869/235505/114604/19279/28084/114715/15357/18519/228775/22433/19084/19271/108909/211770/52840/17096/14586
GO:0031400	GO:0031400	negative regulation of protein modification process	485	0.26894566024772	1.43378576798924	0.00165837479270315	0.0119936034115139	0.00729435529121311	2893	tags=26%, list=19%, signal=22%	56458/98496/13449/11450/14063/11816/11461/22375/170719/14114/57741/15353/19246/13844/67603/217124/11651/16973/72114/20379/15507/20459/20597/22436/230126/73914/12389/65112/13197/64384/18226/19017/18121/20648/66277/14381/26914/12702/21838/15242/98432/12028/93759/54612/14870/15502/671535/76854/66959/64383/74747/170643/18230/12575/13448/20617/21803/16000/70369/20563/18613/15505/235584/215748/320795/19211/11640/230738/67702/19060/16332/66971/21770/214899/21859/14154/20901/71974/22084/68917/18148/547253/15170/54401/13132/19088/19087/22160/68606/70315/208650/109689/14678/214669/66867/108837/18125/16885/13436/53416/83945/110355/68845/15525/12257/56717/18218/224640/18605/76497/216869/72400/235505/114604/19279/28084/114715/15357/18519/228775/22433/19084/19271/108909/211770/52840/17096/14586
GO:0045936	GO:0045936	negative regulation of phosphate metabolic process	468	0.268630753417862	1.42763328170568	0.00165837479270315	0.0119936034115139	0.00729435529121311	2893	tags=27%, list=19%, signal=22%	56458/98496/13449/11450/14063/11816/11461/20848/22375/14114/19246/13844/67603/217124/11651/16973/72114/20379/15507/20459/20597/22436/230126/73914/12389/434130/65112/12495/13197/64384/18226/19017/18121/56193/26914/12702/21838/15242/98432/12028/93759/54612/14870/15502/76854/66959/64383/74747/15937/170643/56455/12575/13448/20617/21803/16000/16475/20563/18613/15505/235584/215748/320795/19211/69802/11640/230738/67702/19060/16332/66971/21770/21859/14154/20901/22084/18148/547253/15170/223254/59090/54401/13132/14783/19088/19087/210992/22160/338367/68606/208650/109689/232947/14678/108837/18125/53416/83945/67384/110355/15525/12257/56717/18218/224640/18605/76497/69871/216869/235505/114604/19279/28084/114715/15357/18519/228775/22433/19084/19271/108909/211770/52840/17096/14586
