ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
mmu04151	mmu04151	PI3K-Akt signaling pathway	277	0.362629694810256	1.82101526695023	0.00171526586620926	0.027389903329753	0.0211053950666139	2813	tags=33%, list=19%, signal=27%	21828/18596/15519/12835/12826/14268/12827/22630/12977/12834/22371/18708/14710/11651/18414/17210/22631/26427/17246/21825/18595/19744/30955/16190/71785/12842/226519/17869/98432/16779/16402/22341/74747/14688/56484/12575/16412/16000/16002/12833/83490/23797/320795/19211/26932/20181/14172/12444/21770/13867/22084/104099/16777/665033/12064/12843/54401/53978/12371/13685/20963/21923/15516/16451/263803/18706/192897/81877/59032/74769/58988/21802/12443/56717/12445/14924/64654/12048/14254/14707/21827/20869/16773/13684/14173/22339/22027/15976/16452/12539/14699
mmu05165	mmu05165	Human papillomavirus infection	281	0.317472995470291	1.59614693862507	0.00172413793103448	0.027389903329753	0.0211053950666139	3797	tags=36%, list=26%, signal=27%	21828/18596/56458/12835/21937/12826/14268/12827/93735/17305/12834/22371/18708/11651/23805/26427/55927/16449/17246/21825/19744/105782/12842/14362/18129/226519/14370/12028/16779/103768/16402/12575/93687/16412/12833/19719/23797/19211/26932/12444/237336/231655/21770/22084/104099/16777/665033/12843/11966/13685/15007/14964/21923/16451/18706/192897/12428/81877/103806/59032/16848/74769/58988/12443/56717/12445/14924/20847/21827/16773/22339/22031/15976/15018/100038882/14366/12571/12387/23962/110557/15040/11652/16416/208647/56198/66335/12567/66237/66290/22411/18762/106759/26395/23859/11984/15213/16151/13542/26931/19303/13649
mmu04714	mmu04714	Thermogenesis	199	0.355194218195829	1.72373665858634	0.00175438596491228	0.027389903329753	0.0211053950666139	3663	tags=37%, list=25%, signal=28%	11465/11461/66916/11951/66445/26427/19744/19017/69487/68342/52469/224129/12859/19016/12857/22272/12861/68349/103968/16890/66046/11514/69802/26416/17995/66379/17991/22084/227197/20111/68375/104130/66218/228033/69702/78070/66359/210044/66414/12858/71679/66052/19094/226646/20463/66694/407785/230075/58988/56717/67184/66108/66945/28080/12856/54405/67126/329003/11946/11515/18160/110323/11512/69875/78330/26397/208647/327826/271639/67071/67680/11947/69893/20112
mmu05215	mmu05215	Prostate cancer	87	0.406006584742635	1.74730538035065	0.00177304964539007	0.027389903329753	0.0211053950666139	2453	tags=29%, list=16%, signal=24%	18596/15519/56458/18708/11651/26427/17246/18595/71785/104156/14870/12575/16000/17392/23797/19211/18035/12371/15516/18706/74769/21802/12443/56717/18791
mmu04145	mmu04145	Phagosome	122	0.409609205949167	1.85335266929571	0.00177935943060498	0.027389903329753	0.0211053950666139	3765	tags=42%, list=25%, signal=31%	21828/22154/22143/11465/11461/12266/22142/69165/17533/69142/21825/22146/22151/17534/12721/16402/67951/16412/280408/13040/14961/11966/15007/14964/13039/12317/19349/235661/18125/226421/16409/70192/21827/16414/15239/14969/14999/14130/15018/110557/15040/53857/234663/16416/66335/66237/66290/50909/14960/11984/19345
mmu05012	mmu05012	Parkinson disease	117	0.428412914399387	1.92051830455155	0.00177935943060498	0.027389903329753	0.0211053950666139	4657	tags=55%, list=31%, signal=38%	66916/11951/66445/22187/68342/11739/224129/12859/12857/22272/18951/11740/12861/68349/20617/66046/17995/17991/227197/68375/104130/66218/228033/12371/66414/12858/71679/14678/66052/226646/20463/66694/407785/230075/67847/67184/66108/66945/28080/54405/67126/14677/11946/110323/69875/78330/67680/11947/22223/12867/57320/595136/74153/66043/66594/70316/22273/140499/13063/12864/66576/67264/66091/75406
mmu00190	mmu00190	Oxidative phosphorylation	107	0.458498138348171	2.03319916851868	0.00178571428571429	0.027389903329753	0.0211053950666139	5032	tags=59%, list=34%, signal=39%	66916/11951/66445/68342/12859/12857/22272/12861/68349/66046/69802/17995/17991/227197/68375/104130/66218/228033/11966/66414/12858/71679/66052/226646/20463/66694/407785/230075/67184/66108/66945/28080/12856/54405/67126/11946/110323/69875/78330/66335/66237/67680/66290/11947/11984/12867/595136/66043/66594/70316/22273/12864/66576/67264/66091/75406/12862/67003/57423/67895/11950/68198/12865
mmu04630	mmu04630	JAK-STAT signaling pathway	107	0.360505980016107	1.59865525617064	0.00178571428571429	0.027389903329753	0.0211053950666139	3942	tags=45%, list=26%, signal=33%	18596/20848/12983/18708/16169/11651/18414/17210/18595/16190/12702/17869/12982/12984/12575/23797/12444/16195/15170/16165/16451/16846/18706/74769/12700/12443/56717/12445/12804/12048/20847/60504/16199/15976/16452/16155/16168/16847/11652/16164/20850/16194/21832/13649/56324/15980/16391/18591
mmu04932	mmu04932	Non-alcoholic fatty liver disease (NAFLD)	132	0.443755110598107	2.02733716151851	0.00178571428571429	0.027389903329753	0.0211053950666139	3274	tags=40%, list=22%, signal=32%	21937/11450/12606/13106/66916/18708/66445/19013/11651/68342/13666/12859/12857/22272/12702/12028/12861/68349/20787/21803/66046/23797/20181/17995/17991/227197/68375/104130/66218/22259/66414/12858/16846/66052/18706/226646/20463/66694/407785/230075/74769/67184/66108/66945/68465/22433/26414/54405/110323/69875/78330/16847/11652
mmu05016	mmu05016	Huntington disease	158	0.405250496606632	1.90645093001774	0.00178571428571429	0.027389903329753	0.0211053950666139	3176	tags=38%, list=21%, signal=30%	21817/66916/11951/66445/26427/19017/68342/14775/11739/12859/19016/12857/22272/12028/11740/12861/68349/66046/20656/237336/17995/17991/227197/68375/104130/12064/72504/66218/228033/66491/12371/228980/66414/12858/71679/66052/226646/20463/13191/66694/407785/230075/11772/67184/66108/66945/215114/21780/28080/71770/18798/54405/67126/11946/56087/110323/69875/11773/78330/108071
mmu05164	mmu05164	Influenza A	111	0.396937943393379	1.77000464545486	0.00178571428571429	0.027389903329753	0.0211053950666139	3933	tags=42%, list=26%, signal=31%	21937/11465/11461/246728/15894/18708/11651/237082/11739/217069/54123/12702/12028/17229/11740/266632/23797/18035/16646/14961/71586/12371/81489/16451/18706/74769/12445/20847/14969/22031/15976/16452/77125/14999/12571/11652/24014/110196/12567/13665/106759/26395/14960/16151/15980/26396/16391
mmu01200	mmu01200	Carbon metabolism	96	0.467335319865423	2.03958944798186	0.00178890876565295	0.027389903329753	0.0211053950666139	2760	tags=36%, list=19%, signal=30%	21881/74147/14718/103988/60525/78920/15275/18648/17448/17769/14381/66171/353204/110639/20916/108682/170718/18597/67078/13807/15277/11674/236539/235339/15926/76282/68263/17449/66052/56012/66945/13806/56451/434437/13885
mmu04152	mmu04152	AMPK signaling pathway	110	0.420729214181744	1.8733246813174	0.00179533213644524	0.027389903329753	0.0211053950666139	3329	tags=45%, list=22%, signal=36%	56458/11450/14104/18708/11651/270198/26427/19744/19017/19016/207565/93759/227154/56484/20787/12283/16000/16890/23797/26932/20249/21770/22241/22084/107476/18640/13685/78070/100705/20528/16846/18706/68365/12428/59032/74769/58988/12443/56717/18639/20869/68465/30049/15357/69008/56421/57915/16847/11652/208647
mmu04933	mmu04933	AGE-RAGE signaling pathway in diabetic complications	89	0.393381048245147	1.69688137145892	0.0018018018018018	0.027389903329753	0.0211053950666139	2921	tags=37%, list=20%, signal=30%	56458/12826/14268/12827/20848/12825/15894/18708/11651/74055/12842/17390/21809/22329/12028/22341/18799/21803/21824/23797/26416/12843/234779/18706/19094/74769/12443/22339/21813/16452/18798/26414/11606
mmu04211	mmu04211	Longevity regulating pathway	84	0.416390294698996	1.77426328858287	0.00181159420289855	0.027389903329753	0.0211053950666139	2647	tags=35%, list=18%, signal=29%	56458/11450/18708/11651/26427/19744/19017/224129/75747/19016/207565/12028/93759/56484/16000/20656/23797/11514/22241/22084/13685/210044/18706/74769/58988/56717/20869/68465/13684
mmu04974	mmu04974	Protein digestion and absorption	58	0.447323592643496	1.76519870589833	0.00181159420289855	0.027389903329753	0.0211053950666139	1853	tags=38%, list=12%, signal=33%	12835/12826/12827/12832/12825/12834/20514/12842/17254/12818/98660/53867/12822/72461/12833/12831/12814/13482/665033/12843/12819/16534
mmu05230	mmu05230	Central carbon metabolism in cancer	59	0.503402195688436	1.98992301072501	0.00181488203266788	0.027389903329753	0.0211053950666139	2309	tags=37%, list=16%, signal=32%	18596/103988/20514/18708/11651/18595/64384/15275/18648/14381/17869/18597/20539/15277/23797/19211/100126824/68263/18706/74769/56012/56717
mmu05150	mmu05150	Staphylococcus aureus infection	31	0.562705570814847	1.94909119542222	0.00183150183150183	0.027389903329753	0.0211053950666139	3654	tags=61%, list=25%, signal=46%	12268/12628/12266/15894/11537/12260/14962/12262/14961/12259/16409/16414/14969/12273/14999/14130/12267/50909/14960
