ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0071363	GO:0071363	cellular response to growth factor stimulus	479	0.283607841398392	1.5080000142157	0.00165016501650165	0.0219373971684508	0.0142828277860869	3656	tags=34%, list=25%, signal=27%	18596/55985/12827/107765/240725/14718/12825/19246/11491/18186/15398/22695/12631/11651/20379/15507/22436/20289/21380/17701/12389/26427/268977/14118/26564/65112/17913/21825/18595/83453/12193/231876/19017/381126/19042/17164/71785/14563/76905/18121/246154/21809/12721/14362/16952/18129/12393/15242/93759/54612/56424/56213/64383/21814/22341/67903/14219/74747/252864/214425/22687/22057/14538/21803/68431/20563/56320/20692/12161/56440/71436/14172/13660/216963/26416/16998/66650/21770/22241/20901/52014/386655/93836/12064/12843/27528/170676/13132/14783/58250/353310/20257/12928/235661/15516/12394/240185/74360/68365/18125/69121/20419/67384/14456/13627/20481/19272/14828/68010/224640/64654/20779/14254/73230/216869/54485/235505/228357/20869/15239/278507/14173/22339/22433/21813/68799/330119/17965/19141/11606/108075/105450/17129/14366/12390/22793/269275/12387/53378/12667/226352/399558/26397/234663/20482/16416/56198/327826/14178/13390/13855/18550/29875/16969/72043/14232/13433/170749/23938/19245/80752/213452/75788/12512/380664
GO:0044283	GO:0044283	small molecule biosynthetic process	492	0.297406096830044	1.58364737568704	0.00165289256198347	0.0219373971684508	0.0142828277860869	2723	tags=25%, list=18%, signal=21%	56458/14645/11450/11307/11816/18784/20512/20848/18950/18441/14104/26433/14718/20322/103988/19378/20751/104112/68801/19013/271424/56847/60525/12495/226856/56454/19017/15254/15275/18648/19659/11690/56193/17769/230027/16952/14381/230796/13595/70025/17869/56075/93759/56050/76854/331487/18799/74747/15937/20787/20617/103850/329910/21803/16000/67078/13807/15277/58810/12036/26432/12161/96979/56351/20249/11674/54325/18984/207182/16149/14635/52014/236539/107476/19302/234779/69718/22259/66902/13132/71883/18640/20963/109079/212898/20216/104923/100705/70757/54447/16846/11534/244373/270685/80914/171168/60527/17319/67873/56012/235623/12445/17766/50773/59031/59045/21391/72106/18605/66108/110074/20768/20869/67870/109900/14173/30049/54608/15357/18519/76654/228775
GO:2000147	GO:2000147	positive regulation of cell motility	460	0.332040474363922	1.7613900074098	0.00166389351081531	0.0219373971684508	0.0142828277860869	2922	tags=31%, list=20%, signal=26%	21828/18596/84094/55985/14063/14268/16854/20848/57264/20349/12977/106512/384009/14114/171486/15894/18708/18124/11491/18186/30957/14389/22041/12631/11651/15507/20350/11820/18552/12389/18643/26564/20353/19285/57266/17913/17246/21825/18595/23871/13078/56233/71785/12842/17390/192176/50706/12721/268709/16952/15200/17869/21838/76454/71093/93759/11852/16402/76854/22341/12822/18214/14538/20352/26921/21803/16412/16000/16002/20692/18613/20656/12772/17392/14747/23797/72341/14172/230738/26416/11674/16149/13345/80837/68792/22084/52014/71709/14726/223697/16777/20312/16195/21939/13132/16859/19241/22160/227541/68606/319757/20351/18479/230979/353310/12317/12928/14678/68732/11853/20361/240185/84004/53416/67384/14456/17319/54351/56717/14828/20779/14254/18829/80795/11501/20541/14173/22339/93695/22433/19271/69807/21813/16452/12273/20359/54601/18208/19141/17096/11606/232227
GO:0006753	GO:0006753	nucleoside phosphate metabolic process	463	0.291758654608123	1.5480969129853	0.00166666666666667	0.0219373971684508	0.0142828277860869	3158	tags=30%, list=21%, signal=24%	98496/21881/20848/19384/18950/74147/14104/55990/103988/11951/66445/104112/19013/60525/78920/12495/19017/15254/15275/18648/224129/17448/74596/12859/69564/14381/66171/12857/98660/22272/70025/215951/17869/110639/331487/217588/382985/74747/15937/20916/12861/71891/20617/103850/329910/170718/18597/21803/16000/66174/13807/50493/15277/11514/102247/237336/11674/17995/234730/14635/73707/227197/68375/12064/192185/107476/235339/66218/228033/11966/69702/15926/226518/18640/68263/20216/210044/66414/12858/71679/78038/100705/17449/66052/70456/11534/22169/226646/18125/20463/80914/66694/407785/56248/64059/230075/17319/56012/12257/353172/17766/50773/13350/72106/18605/107197/12048/67420/101592/66945/110074/59027/75735/28080/15357/269614/76654/14148/56451/17885/11637/68087/12298/106564/15481/67126/11946/11515/18160/18573/23971/11541/23962/17855/11512/67054/83429/78330
GO:0017144	GO:0017144	drug metabolic process	487	0.313815789335703	1.66681947012778	0.00166666666666667	0.0219373971684508	0.0142828277860869	3042	tags=30%, list=20%, signal=24%	15519/98496/18784/20848/58994/74091/55990/12759/13106/103988/15894/11951/66445/19378/14778/20751/74519/104112/19013/11651/12389/60525/78920/12495/19017/13078/15275/14775/18648/53381/17448/12859/12857/67795/98660/22272/215951/17869/67041/14417/110639/74747/15937/20916/12861/56455/20617/105387/13120/170718/18597/21803/16000/13807/50493/15277/20656/17392/230738/11674/18984/17995/18618/18574/14635/20229/227197/22654/319901/236539/68375/12064/235339/66218/228033/66902/11966/69702/15926/18640/68263/212898/104923/66414/12858/71679/17449/66052/11534/270685/226646/18125/20463/12490/66694/407785/56248/212862/64059/230075/17319/67873/56012/12257/67847/56717/59031/59045/13350/72106/18605/107197/12048/11433/11988/66945/109731/15439/16414/99586/59010/67870/21672/28080/232087/109129/56451/434437/17885/11637/13885/16452/103711/74682/13107/66194/11606/15481/29807/67126/11898/11946/18160/74245
GO:0030335	GO:0030335	positive regulation of cell migration	452	0.325056128315878	1.72214041553903	0.00166944908180301	0.0219373971684508	0.0142828277860869	2922	tags=30%, list=20%, signal=25%	21828/18596/84094/55985/14063/14268/16854/20848/57264/20349/12977/106512/384009/14114/171486/15894/18708/18124/11491/18186/30957/14389/11651/15507/20350/11820/18552/12389/18643/26564/20353/57266/17913/17246/21825/18595/23871/13078/56233/71785/12842/17390/192176/50706/12721/268709/16952/15200/17869/21838/76454/71093/93759/11852/16402/76854/22341/12822/18214/14538/20352/26921/21803/16412/16000/16002/20692/18613/20656/12772/17392/14747/23797/72341/14172/230738/26416/11674/16149/13345/80837/68792/22084/52014/71709/14726/223697/16777/20312/16195/21939/13132/16859/19241/227541/68606/319757/20351/18479/230979/353310/12317/12928/14678/68732/11853/20361/240185/84004/53416/67384/14456/17319/54351/56717/14828/20779/14254/18829/80795/11501/20541/14173/22339/93695/22433/19271/69807/21813/16452/12273/20359/54601/19141/17096/11606/232227
GO:0045087	GO:0045087	innate immune response	439	0.287521829341429	1.51902054167208	0.00166944908180301	0.0219373971684508	0.0142828277860869	2489	tags=25%, list=17%, signal=21%	20308/20305/22352/14127/14063/69550/16854/11465/246728/15958/12628/12977/12266/69769/15510/69635/17533/26362/73914/11537/12389/75234/383619/76438/17913/56699/58203/12332/12260/80861/17164/14962/17390/217069/18173/68350/19016/227753/54123/12721/16952/12258/57444/76854/15959/11490/269855/20617/67005/100340/21803/16002/16069/266632/56275/11829/83490/55943/233726/18035/80876/20128/94091/12262/231655/64685/16149/14469/80285/246746/20312/67525/547253/14961/74136/15170/67065/71586/414084/22259/107527/12259/16859/20963/14109/243655/286940/104252/12928/18636/384309/16846/11765/69146/67138/66141/16768/83945/17319/226421/18038/12611/26939/21849/18829/20847/55932/216869
GO:0009117	GO:0009117	nucleotide metabolic process	457	0.294616154125561	1.56109079912752	0.00167785234899329	0.0219373971684508	0.0142828277860869	3158	tags=30%, list=21%, signal=24%	98496/21881/20848/19384/18950/74147/14104/55990/103988/11951/66445/104112/19013/60525/78920/12495/19017/15254/15275/18648/224129/17448/74596/12859/69564/14381/66171/12857/98660/22272/70025/215951/17869/110639/331487/217588/382985/74747/15937/20916/12861/71891/20617/103850/329910/170718/18597/21803/16000/13807/50493/15277/11514/102247/237336/11674/17995/234730/14635/73707/227197/68375/12064/192185/107476/235339/66218/228033/11966/69702/15926/226518/18640/68263/20216/210044/66414/12858/71679/78038/100705/17449/66052/70456/11534/22169/226646/18125/20463/80914/66694/407785/56248/64059/230075/17319/56012/12257/353172/17766/50773/13350/72106/18605/107197/12048/67420/101592/66945/110074/59027/75735/28080/15357/269614/76654/14148/56451/17885/11637/68087/12298/106564/15481/67126/11946/11515/18160/18573/23971/11541/23962/17855/11512/67054/83429/78330
GO:0040017	GO:0040017	positive regulation of locomotion	484	0.322790999487483	1.71184571959012	0.00168067226890756	0.0219373971684508	0.0142828277860869	2922	tags=30%, list=20%, signal=25%	21828/18596/84094/55985/14063/14268/16854/20848/57264/20349/12977/106512/384009/14114/171486/15894/18708/18124/11491/18186/30957/14389/22041/12631/11651/15507/20350/11820/18552/12389/18643/26564/20353/19285/57266/17913/17246/21825/18595/23871/13078/56233/71785/12842/17390/192176/50706/12721/268709/16952/15200/17869/21838/76454/71093/93759/11852/16402/76854/22341/12822/18214/14538/20352/26921/75608/21803/16412/16000/16002/20563/20692/18613/20656/12772/17392/14747/23797/72341/14172/230738/26416/11674/16149/13345/80837/68792/22084/52014/71709/14726/223697/16777/20312/16195/21939/13132/16859/19241/56491/22160/227541/68606/319757/20351/18479/230979/353310/12317/12928/14678/68732/11853/20361/240185/84004/53416/67384/14456/17319/54351/56717/14828/20779/14254/18829/80795/11501/20541/14173/22339/93695/22433/19271/69807/21813/16452/12273/20359/54601/18208/19141/17096/11606/232227
GO:0051272	GO:0051272	positive regulation of cellular component movement	472	0.321555400102055	1.70528292213159	0.00168067226890756	0.0219373971684508	0.0142828277860869	2933	tags=31%, list=20%, signal=25%	21828/18596/84094/55985/14063/14268/16854/20848/57264/20349/12977/106512/384009/14114/171486/15894/18708/18124/11491/18186/30957/14389/22041/12631/11651/15507/20350/11820/18552/12389/18643/26564/20353/19285/57266/17913/17246/21825/18595/23871/13078/56233/71785/12842/17390/192176/50706/12721/268709/16952/15200/17869/21838/76454/71093/93759/11852/16402/76854/22341/12822/18214/14538/20352/26921/21803/16412/16000/16002/20692/18613/20656/12772/17392/14747/23797/72341/14172/230738/26416/11674/16149/13345/80837/68792/22084/52014/71709/14726/223697/16777/20312/16195/21939/13132/16859/19241/22160/227541/68606/319757/20351/18479/230979/353310/12317/12928/14678/68732/11853/20361/433809/240185/84004/53416/67384/14456/17319/54351/56717/14828/20779/14254/18829/80795/11501/20541/14173/22339/93695/22433/19271/69807/21813/16452/12273/20359/54601/18208/19141/17096/11606/232227/16765
