ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0006511	GO:0006511	ubiquitin-dependent protein catabolic process	422	0.291184202855364	1.52241624292189	0.0016025641025641	0.0231961767105723	0.0153373292188392	2087	tags=32%, list=24%, signal=25%	15511/100494/193740/17754/14828/12795/56353/76857/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0019941	GO:0019941	modification-dependent protein catabolic process	430	0.292046858213551	1.52683366689346	0.00161550888529887	0.0231961767105723	0.0153373292188392	2087	tags=32%, list=24%, signal=26%	15511/100494/193740/17754/14828/12795/56353/76857/22187/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/18002/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/22190/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0031329	GO:0031329	regulation of cellular catabolic process	471	0.290429887597366	1.53093446343568	0.00162337662337662	0.0231961767105723	0.0153373292188392	1566	tags=25%, list=18%, signal=22%	15511/100494/193740/17210/17754/12795/15519/56353/15368/22187/15516/67588/54170/16835/14466/22695/56812/12028/15277/14359/22339/18711/15937/22350/16418/59029/230908/232286/26926/56480/68098/22057/14629/56085/18753/79263/606496/18475/65019/56208/13198/19192/14573/67154/72106/19025/73205/228775/17246/229096/22608/226517/64143/16969/22218/74108/12192/72739/66169/381290/23807/18148/93759/74747/15258/56228/22215/105787/384783/20778/93739/15185/67811/71742/22213/12227/23806/17874/13000/56636/72344/76936/80708/75608/12457/77116/56190/15926/381038/77006/269523/106759/235406/13167/11991/116891/20620/68617/108143/19877/53323/108705/13555/17454/16151/68833/24086/237782/231600/19045/68728/17131/12125/232086/13211/59092/217351/22241/99412/75841
GO:0043632	GO:0043632	modification-dependent macromolecule catabolic process	438	0.290813819375824	1.5203991799364	0.0016260162601626	0.0231961767105723	0.0153373292188392	2087	tags=32%, list=24%, signal=25%	15511/100494/193740/17754/14828/12795/56353/76857/22187/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/227715/66446/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/18002/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/22190/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0016071	GO:0016071	mRNA metabolic process	497	0.30764316840847	1.62698081713734	0.00162866449511401	0.0231961767105723	0.0153373292188392	1920	tags=32%, list=22%, signal=26%	11758/22695/14359/22339/67797/54196/72289/74737/230908/19015/19647/54188/71514/217207/56055/22057/228410/20382/20637/66704/78428/66921/67229/50926/67755/233789/13207/17927/19653/13198/108121/229700/12611/20901/107817/12455/70312/14573/76938/28035/231889/22185/13548/224836/20639/328110/76167/75901/100336/50783/224902/229096/69269/56417/68981/22608/66874/56361/226517/225432/68879/20227/67039/331401/16969/53379/102182/74108/12192/227715/66446/66899/15382/218543/18148/73473/22380/69192/54624/71997/15481/13204/71713/69131/22668/12537/12227/17874/27756/68092/18789/67684/76936/67897/69902/12457/225027/54194/67197/56190/230257/193116/235497/68278/53861/68592/17149/11991/22184/101214/224903/13555/60365/67337/17454/69878/66055/76522/66660/21422/12877/64340/56194/15259/22083/13211/59092/217351/53890/20823/227707/74213/14300/231386/20222/80913/66810/66136/224432/20641/68479/98758/67493/268420/60532/59013/19134/20826/66983/68991/58184/12729/20492/20383/74480/68272/27366
GO:0043065	GO:0043065	positive regulation of apoptotic process	372	0.269586176720275	1.39674065573859	0.00163934426229508	0.0231961767105723	0.0153373292188392	1496	tags=21%, list=18%, signal=18%	21664/15510/19225/66214/11910/17210/16476/14283/18793/15502/56312/56353/15368/22187/12028/58801/67738/21803/26926/67379/71514/28019/12367/68428/18611/12053/13205/18753/79263/606496/13198/27279/56772/18129/170770/20779/19252/67941/23882/20747/19367/52521/194655/22192/64294/233805/105675/12017/93759/13663/11747/27050/13197/16531/73699/224619/216869/12226/20655/13244/66854/22038/26941/269523/15468/21807/13555/15357/12015/54722/19045/68020/54711/11785/12125/29816/12371/30948
GO:0097190	GO:0097190	apoptotic signaling pathway	397	0.307618314044922	1.599904223044	0.00164203612479475	0.0231961767105723	0.0153373292188392	1475	tags=25%, list=17%, signal=22%	15505/29810/19225/11910/17210/16476/18787/18793/15502/15507/56312/15368/22187/67588/12575/12028/58801/22339/15937/21803/19015/26926/14630/67379/71514/12367/69065/68428/14629/18611/17311/18049/13205/56085/67755/18753/79263/606496/13207/79201/13198/27279/18950/56772/19192/14573/170770/20779/106298/67941/107869/228775/20747/20397/17246/12633/19367/69660/52521/64294/105675/11977/93759/74747/15258/18024/17688/13663/27050/74041/12537/73699/15254/224619/66839/15461/329679/216869/20655/14051/381038/22038/26941/106759/12050/14155/53323/108705/13555/56486/16151/12015/54722/19045/68020/54711/12125/29816/12371
GO:0043068	GO:0043068	positive regulation of programmed cell death	375	0.273230444415522	1.41583048196619	0.00164473684210526	0.0231961767105723	0.0153373292188392	1496	tags=21%, list=18%, signal=18%	21664/15510/19225/66214/11910/17210/16476/14283/18793/15502/56312/56353/15368/22187/12575/12028/58801/67738/21803/26926/67379/71514/28019/12367/68428/18611/12053/13205/18753/79263/606496/13198/27279/56772/18129/170770/20779/19252/67941/23882/20747/19367/52521/194655/22192/64294/233805/105675/12017/93759/13663/11747/27050/13197/15185/16531/73699/224619/216869/12226/20655/13244/66854/22038/26941/269523/15468/21807/13555/15357/12015/54722/19045/68020/54711/11785/12125/29816/12371/30948
GO:0010942	GO:0010942	positive regulation of cell death	402	0.267412781773519	1.39122078415969	0.00165016501650165	0.0231961767105723	0.0153373292188392	1496	tags=21%, list=18%, signal=19%	21664/50493/15510/19225/66214/11910/17210/16476/14283/18793/15502/56312/56353/15368/22187/12575/12028/58801/67738/21803/26926/67379/71514/28019/12367/68428/18611/12053/13205/18753/79263/606496/13198/27279/56772/18129/170770/20779/19252/67941/23882/20747/19367/52521/194655/22192/64294/233805/105675/18673/12017/93759/74747/13663/11747/27050/13197/15185/16531/73699/224619/216869/12226/20655/13244/66854/22038/26941/269523/15468/13435/21807/233489/13555/15357/12015/54722/19045/68020/54711/11785/12125/29816/12371/13642/30948
GO:0022613	GO:0022613	ribonucleoprotein complex biogenesis	351	0.34176261767338	1.75675135210904	0.00165016501650165	0.0231961767105723	0.0153373292188392	2055	tags=36%, list=24%, signal=28%	56351/15519/15516/217869/16418/66467/103573/14791/67045/69237/75416/67229/13205/195434/66164/67755/66475/66711/19384/20901/67239/68193/66878/213550/28035/328110/66181/73205/106298/67941/71340/57444/50783/433864/56417/227290/52521/68879/67014/20227/227715/66446/69713/18114/245000/20937/66229/18148/72554/93759/56095/105787/28126/56200/27756/97112/231452/72344/67223/67684/69902/223499/105372/67973/224619/12457/228889/66410/67222/229317/193116/67832/233871/55989/104662/22184/67276/59028/108143/67994/269261/67134/68966/20055/69878/75619/65961/13211/217109/53890/66138/68327/14300/231386/20222/59050/80913/66810/353258/20641/68083/64930/67493/27993/12121/72181/68147/67115/20826/69072/100608/26905/217995/12729/17975/234549/67459/67025/18813/72068/21771/217431/68533/22384/78651
