ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0031329	GO:0031329	regulation of cellular catabolic process	471	0.290429887597366	1.53795331718232	0.00158227848101266	0.0235851851851852	0.0160623781676413	1566	tags=25%, list=18%, signal=22%	15511/100494/193740/17210/17754/12795/15519/56353/15368/22187/15516/67588/54170/16835/14466/22695/56812/12028/15277/14359/22339/18711/15937/22350/16418/59029/230908/232286/26926/56480/68098/22057/14629/56085/18753/79263/606496/18475/65019/56208/13198/19192/14573/67154/72106/19025/73205/228775/17246/229096/22608/226517/64143/16969/22218/74108/12192/72739/66169/381290/23807/18148/93759/74747/15258/56228/22215/105787/384783/20778/93739/15185/67811/71742/22213/12227/23806/17874/13000/56636/72344/76936/80708/75608/12457/77116/56190/15926/381038/77006/269523/106759/235406/13167/11991/116891/20620/68617/108143/19877/53323/108705/13555/17454/16151/68833/24086/237782/231600/19045/68728/17131/12125/232086/13211/59092/217351/22241/99412/75841
GO:0051603	GO:0051603	proteolysis involved in cellular protein catabolic process	492	0.267280305226965	1.4195645067568	0.0016025641025641	0.0235851851851852	0.0160623781676413	2087	tags=31%, list=24%, signal=25%	15511/100494/193740/17754/14828/12795/56353/76857/22187/15516/67812/67588/14466/56812/67245/59029/232286/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/19192/224836/19025/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/13030/22218/66435/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/93739/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/75608/26442/233902/216869/56371/67819/108086/77006/269523/54607/103554/116891/20620/108143/53323/193670/69727/68833/24086/231600/13039/84092/68728/19053/17131/319651/19181/75841/18002/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/22190/21762/54473/78832/11983/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/76867/170822/71673
GO:0016071	GO:0016071	mRNA metabolic process	497	0.30764316840847	1.63361837387612	0.00161030595813205	0.0235851851851852	0.0160623781676413	1920	tags=32%, list=22%, signal=26%	11758/22695/14359/22339/67797/54196/72289/74737/230908/19015/19647/54188/71514/217207/56055/22057/228410/20382/20637/66704/78428/66921/67229/50926/67755/233789/13207/17927/19653/13198/108121/229700/12611/20901/107817/12455/70312/14573/76938/28035/231889/22185/13548/224836/20639/328110/76167/75901/100336/50783/224902/229096/69269/56417/68981/22608/66874/56361/226517/225432/68879/20227/67039/331401/16969/53379/102182/74108/12192/227715/66446/66899/15382/218543/18148/73473/22380/69192/54624/71997/15481/13204/71713/69131/22668/12537/12227/17874/27756/68092/18789/67684/76936/67897/69902/12457/225027/54194/67197/56190/230257/193116/235497/68278/53861/68592/17149/11991/22184/101214/224903/13555/60365/67337/17454/69878/66055/76522/66660/21422/12877/64340/56194/15259/22083/13211/59092/217351/53890/20823/227707/74213/14300/231386/20222/80913/66810/66136/224432/20641/68479/98758/67493/268420/60532/59013/19134/20826/66983/68991/58184/12729/20492/20383/74480/68272/27366
GO:0043632	GO:0043632	modification-dependent macromolecule catabolic process	438	0.290813819375824	1.52415315448531	0.00161550888529887	0.0235851851851852	0.0160623781676413	2087	tags=32%, list=24%, signal=25%	15511/100494/193740/17754/14828/12795/56353/76857/22187/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/227715/66446/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/18002/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/22190/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0019941	GO:0019941	modification-dependent protein catabolic process	430	0.292046858213551	1.52223871896023	0.00164473684210526	0.0235851851851852	0.0160623781676413	2087	tags=32%, list=24%, signal=26%	15511/100494/193740/17754/14828/12795/56353/76857/22187/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/18002/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/22190/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0070201	GO:0070201	regulation of establishment of protein localization	390	0.2767358832471	1.43442905376503	0.00165016501650165	0.0235851851851852	0.0160623781676413	1385	tags=22%, list=16%, signal=19%	15505/26570/29810/15510/19225/66214/14645/12468/12795/15502/15519/15516/54198/12575/78894/11352/58801/76055/67738/21803/22350/56398/231070/19015/103573/59090/67045/19387/214855/12469/18753/606496/77371/13207/56715/170756/170770/20779/18640/17246/12675/104831/331401/18007/21454/66169/106522/22320/93692/93759/76497/73473/319675/56228/105787/14567/13663/384783/77128/11747/12465/16172/15185/22213/83431/28146/76936/75687/15461/54194/55991/381038/94092/14367/116891/12461/219103/68617/233489/18245/71268/15357/12015/225326
GO:0006511	GO:0006511	ubiquitin-dependent protein catabolic process	422	0.291184202855364	1.5156843285034	0.00165562913907285	0.0235851851851852	0.0160623781676413	2087	tags=32%, list=24%, signal=25%	15511/100494/193740/17754/14828/12795/56353/76857/15516/67812/14466/56812/67245/59029/19647/231863/66105/14897/66413/68098/14629/66156/12449/57296/26444/56085/79263/606496/65019/17463/19166/13198/69077/67923/14794/192652/224836/19173/19184/228775/19177/20747/17246/74841/104831/67163/18786/22218/23807/22210/66799/329908/93759/76497/15258/56228/22215/70247/19170/18024/56438/15185/56436/22213/360216/21402/23806/13000/56550/72344/67089/19167/26442/233902/216869/56371/67819/108086/77006/269523/116891/20620/108143/53323/193670/69727/68833/24086/231600/84092/68728/19053/17131/319651/19181/75841/20588/67702/104318/67845/55992/269529/22088/26445/217365/69754/21762/54473/78832/66212/330171/22224/56291/268470/209462/19165/76302/74112/231672/83814/22217/67025/68031/17847/22209/116733/59025/21927/66997/218203/12402/50754/27401/170822/71673
GO:0097190	GO:0097190	apoptotic signaling pathway	397	0.307618314044922	1.59245001065583	0.00165837479270315	0.0235851851851852	0.0160623781676413	1475	tags=25%, list=17%, signal=22%	15505/29810/19225/11910/17210/16476/18787/18793/15502/15507/56312/15368/22187/67588/12575/12028/58801/22339/15937/21803/19015/26926/14630/67379/71514/12367/69065/68428/14629/18611/17311/18049/13205/56085/67755/18753/79263/606496/13207/79201/13198/27279/18950/56772/19192/14573/170770/20779/106298/67941/107869/228775/20747/20397/17246/12633/19367/69660/52521/64294/105675/11977/93759/74747/15258/18024/17688/13663/27050/74041/12537/73699/15254/224619/66839/15461/329679/216869/20655/14051/381038/22038/26941/106759/12050/14155/53323/108705/13555/56486/16151/12015/54722/19045/68020/54711/12125/29816/12371
GO:0006979	GO:0006979	response to oxidative stress	258	0.332626337090856	1.65062261228185	0.00166944908180301	0.0235851851851852	0.0160623781676413	918	tags=18%, list=11%, signal=17%	15505/26570/50493/19225/17210/16476/12955/12795/15507/76650/15368/11758/66680/16210/18477/26926/14630/71514/12367/74018/14629/56085/69367/18753/13361/16649/14870/20779/19173/12633/209027/12675/227743/14782/52521/216850/93692/105675/11977/93759/105787/18024/26889/240442/27050/74041/15185
GO:0009725	GO:0009725	response to hormone	361	0.281326103076768	1.44516705227128	0.00168350168350168	0.0235851851851852	0.0160623781676413	984	tags=19%, list=12%, signal=18%	56351/22628/16476/12301/11839/15502/23886/110593/14228/12953/14466/22695/64898/21803/16418/22629/19015/22378/19387/268903/67381/14629/77889/18753/606496/13207/17927/217715/14824/19653/15364/12952/237542/14573/20779/70556/228775/224902/26379/12633/56278/22608/104263/68465/16969/12192/67865/327987/93692/18673/93759/74747/106572/22215/232339/105787/353187/232087/384783/77128/11747/13684/67043/16531/56436/353310/17069/329877/83431
GO:0030162	GO:0030162	regulation of proteolysis	374	0.293712119065423	1.51196462640499	0.00168634064080944	0.0235851851851852	0.0160623781676413	1579	tags=24%, list=18%, signal=21%	15511/100494/15510/19225/193740/17754/18787/12955/18793/12795/56353/76857/22187/15516/73945/12406/14466/56812/12028/58801/76055/22339/59029/232286/26926/71955/69065/68098/14629/74754/18049/13205/56085/19703/79263/606496/65019/19192/170770/20779/67941/228775/20747/17246/12633/23950/22218/23807/18673/93759/15258/56228/22215/15481/27050/93739/15185/22213/23806/13000/21353/12946/80708/19167/66839/216869/381038/77006/269523/235406/116891/20620/13014/233489/108143/53323/68833/12015/24086/231600/20719/68020/17131/12125/29816/12371/30948/245866/53890/75841/18002
GO:0006397	GO:0006397	mRNA processing	363	0.338170273279528	1.73375507847604	0.00169204737732657	0.0235851851851852	0.0160623781676413	2215	tags=38%, list=26%, signal=29%	11758/67797/54196/72289/74737/230908/19647/54188/71514/217207/228410/20382/20637/66704/66921/67229/67755/13207/17927/19653/108121/229700/20901/107817/12455/70312/76938/28035/231889/22185/13548/224836/20639/328110/76167/100336/50783/224902/69269/56417/68981/22608/66874/225432/68879/20227/67039/331401/16969/53379/102182/12192/66899/15382/218543/18148/73473/22380/69192/54624/15481/13204/71713/69131/22668/12537/27756/68092/18789/67684/76936/67897/12457/225027/54194/67197/56190/230257/193116/235497/68278/53861/68592/17149/22184/101214/224903/60365/67337/69878/66055/76522/66660/12877/64340/56194/22083/13211/59092/53890/227707/74213/14300/231386/20222/66810/224432/20641/68479/98758/268420/60532/59013/19134/20826/66983/68991/12729/20492/20383/68272/27366/104721/108014/230596/192170/66618/78651/70616/18949/101943/229279/269061/66492/19663/232314/107701
